Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18798,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
15345,0.59,Very Good,F,VS2,62.9,55.0,5.32,5.39,3.37,1622
20052,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,8107
11727,0.39,Ideal,E,VVS2,62.1,54.6,4.67,4.7,2.91,1100
15010,0.31,Very Good,E,VVS1,60.4,61.0,4.34,4.4,2.64,725
9909,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,1002
20493,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,620
18538,0.72,Very Good,F,VVS2,63.6,59.0,5.65,5.7,3.61,3420
15819,0.38,Ideal,E,VVS2,61.6,55.0,4.72,4.67,2.89,1176
6288,0.51,Very Good,E,VS2,63.3,56.0,5.12,5.08,3.23,1781
26476,0.51,Ideal,I,SI1,61.7,54.0,5.18,5.19,3.2,1000
7313,0.53,Ideal,H,VS2,62.3,54.0,5.19,5.21,3.24,1353
17588,0.44,Good,E,VS2,62.2,62.0,4.79,4.85,3.0,1059
24028,0.77,Good,H,SI1,57.2,65.0,6.08,6.02,3.46,2457
13045,0.71,Ideal,E,SI1,60.5,56.0,5.77,5.73,3.47,2823
16015,0.93,Premium,G,SI2,60.8,59.0,6.35,6.28,3.84,3594
14483,0.3,Ideal,H,VS2,61.9,55.0,4.28,4.31,2.66,496
13455,0.26,Very Good,I,VVS2,62.7,55.0,4.09,4.12,2.57,427
14767,0.42,Very Good,F,SI1,63.1,56.0,4.82,4.79,3.03,926
6634,0.51,Ideal,G,VS1,62.0,56.0,5.16,5.06,3.17,1781
24247,1.0,Good,D,SI2,57.8,58.0,6.55,6.61,3.8,4218
7346,2.0,Ideal,I,VS1,62.0,57.0,8.04,7.99,4.97,17889
18548,0.64,Very Good,D,SI2,62.8,54.0,5.5,5.52,3.46,1629
21909,1.15,Premium,F,SI2,61.1,57.0,6.82,6.77,4.15,5120
14006,2.0,Premium,I,VS2,60.7,60.0,8.02,8.07,4.88,16544
8422,0.41,Very Good,J,VVS2,63.1,60.0,4.67,4.71,2.96,754
484,1.27,Premium,I,SI1,62.3,56.0,6.93,6.85,4.29,5547
17894,2.0,Fair,I,SI2,66.8,55.0,7.75,7.71,5.16,8037
22030,0.31,Very Good,E,VVS2,64.2,55.0,4.24,4.3,2.74,721
15996,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1333
21103,0.82,Fair,H,SI1,64.9,58.0,5.82,5.77,3.76,3057
18773,1.07,Ideal,G,VVS1,60.9,56.0,6.6,6.67,4.04,8895
5891,0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,690
17199,1.0,Premium,G,VVS1,62.1,59.0,6.29,6.4,3.94,8008
4986,1.2,Ideal,G,VVS2,61.1,56.0,6.88,6.91,4.21,10454
25837,0.58,Fair,G,VS1,64.7,60.0,5.23,5.28,3.41,1701
15743,1.53,Ideal,H,SI2,61.2,56.0,7.46,7.43,4.56,9562
3429,1.06,Ideal,E,SI2,62.2,55.0,6.51,6.54,4.06,5223
20652,0.3,Premium,F,VS1,61.0,58.0,4.33,4.36,2.65,570
14958,0.46,Ideal,G,SI1,62.2,53.4,4.95,4.98,3.09,934
26509,2.0,Premium,G,SI2,60.3,57.0,8.25,8.06,4.92,12388
4683,1.01,Ideal,G,VS2,62.4,57.0,6.39,6.36,3.98,6340
25318,1.02,Very Good,H,VS1,62.8,59.0,6.34,6.47,4.02,5598
23109,1.01,Very Good,E,VVS2,62.8,56.0,6.34,6.39,4.0,9089
2813,0.38,Ideal,G,VS2,62.2,56.0,4.64,4.62,2.88,983
14066,0.9,Fair,I,I1,67.2,60.0,5.96,5.88,3.98,1786
6429,0.31,Ideal,E,VS2,61.5,56.0,4.37,4.34,2.68,872
23689,0.74,Ideal,E,VS2,61.9,57.0,5.81,5.78,3.59,2901
10987,0.9,Good,F,VS2,64.3,57.0,6.07,6.09,3.91,4617
11607,0.41,Ideal,F,VVS1,60.7,56.0,4.81,4.85,2.93,1295
8315,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,7209
21159,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3669
5925,0.31,Ideal,F,IF,62.3,54.0,4.37,4.39,2.73,914
12762,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
16373,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1050
18732,1.23,Premium,I,VS1,61.6,58.0,6.9,6.84,4.23,5632
786,0.51,Ideal,D,VS2,62.1,56.0,5.16,5.11,3.19,1882
10564,0.3,Good,H,VS1,63.9,55.0,4.28,4.26,2.73,675
11178,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1192
18550,0.91,Premium,G,SI2,61.3,60.0,6.17,6.2,3.79,3423
8896,0.31,Ideal,F,VVS1,62.0,54.0,4.34,4.37,2.7,840
14019,1.19,Premium,G,SI2,62.4,59.0,6.74,6.71,4.2,4078
24818,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1024
21221,1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9630
6258,0.43,Premium,G,VVS1,62.3,59.0,4.83,4.77,2.99,1264
22055,0.44,Premium,H,VS2,61.3,58.0,4.91,4.88,3.0,1040
24024,0.39,Ideal,J,VS2,61.2,56.0,4.71,4.74,2.89,642
14384,0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,721
3717,1.0,Good,G,VS1,63.7,60.0,6.38,6.31,4.04,4805
766,0.52,Ideal,D,SI1,62.2,57.0,5.13,5.16,3.2,1600
12303,1.51,Premium,H,SI2,62.4,58.0,7.36,7.31,4.58,8388
135,0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,526
24163,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
4609,0.3,Ideal,I,VS1,62.5,57.0,4.32,4.29,2.69,608
24751,1.02,Ideal,G,VS1,62.2,56.0,6.46,6.4,4.0,6683
14826,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3205
9177,0.27,Ideal,F,VVS1,62.5,56.0,4.1,4.14,2.57,760
20457,0.54,Very Good,F,VS1,59.9,57.0,5.35,5.3,3.19,1778
13018,0.4,Very Good,D,SI2,63.4,56.0,4.73,4.67,2.98,855
7492,1.27,Good,I,VS2,63.3,63.0,6.82,6.87,4.33,5923
16630,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,5551
778,0.44,Premium,D,SI1,61.9,59.0,4.9,4.86,3.02,1089
14327,0.41,Premium,F,VVS2,60.6,58.0,4.84,4.79,2.92,1192
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
21128,0.32,Ideal,G,IF,61.7,56.0,4.39,4.42,2.72,918
10408,1.2,Premium,G,SI1,62.3,59.0,6.84,6.75,4.23,6586
19990,0.3,Very Good,H,SI1,,63.0,4.4,4.35,2.6,540
22280,0.7,Good,E,VS1,61.2,58.0,5.66,5.72,3.48,3148
1441,0.33,Ideal,G,VS1,61.9,55.0,4.44,4.49,2.77,699
26629,0.71,Ideal,E,SI2,65.5,55.0,5.62,5.56,3.66,2511
2110,1.53,Very Good,H,SI1,61.1,57.0,7.44,7.45,4.55,10468
6608,0.91,Fair,H,SI1,65.3,62.0,6.11,6.01,3.96,3278
6016,0.44,Ideal,H,VS1,61.3,57.0,4.98,4.91,3.03,1089
3033,0.31,Premium,J,VS2,62.5,60.0,4.36,4.31,2.71,488
9394,0.62,Fair,E,SI2,58.2,60.0,5.7,5.51,3.26,1435
25597,2.02,Premium,I,VS1,60.5,62.0,8.18,8.15,4.94,14238
19101,0.7,Very Good,F,VS2,60.5,58.0,5.78,5.83,3.51,2437
8488,1.1,Ideal,F,SI2,62.4,56.0,6.58,6.62,4.12,5596
21588,0.57,Ideal,E,VS1,62.0,55.0,5.31,5.34,3.3,2177
10465,1.34,Premium,G,VS2,61.0,60.0,7.13,7.07,4.33,7780
3146,1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26,12100
12182,0.58,Ideal,G,IF,62.1,56.0,5.35,5.37,3.32,2528
20011,0.7,Very Good,G,VVS1,63.1,56.0,5.64,5.67,3.57,3073
13812,0.5,Premium,H,SI1,58.7,59.0,5.15,5.11,3.01,1091
3650,0.3,Ideal,G,VVS2,61.4,57.0,4.29,4.31,2.64,665
6241,0.31,Ideal,G,VVS1,60.6,57.0,4.4,4.38,2.66,1046
4250,0.24,Very Good,F,VVS2,60.6,59.0,4.04,4.06,2.45,608
2785,2.25,Good,J,SI1,62.4,61.0,8.29,8.35,5.19,15287
20558,0.32,Ideal,H,VVS2,61.9,55.0,4.37,4.39,2.71,645
14285,1.63,Ideal,I,VS2,61.8,56.0,7.56,7.59,4.68,11963
7936,0.9,Very Good,F,SI2,60.3,63.0,6.28,6.21,3.77,3630
2832,1.33,Premium,I,SI2,62.4,58.0,7.04,7.02,4.39,5832
11870,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1094
1042,0.53,Premium,H,IF,,59.0,5.15,5.18,3.23,1957
14677,0.61,Ideal,D,SI2,59.9,57.0,5.55,5.53,3.32,1690
15238,0.51,Good,G,SI1,63.7,55.0,5.1,5.07,3.24,1259
25860,0.52,Very Good,F,VVS1,62.0,57.0,5.11,5.15,3.18,2314
20182,0.67,Good,I,VS2,60.7,61.4,5.6,5.64,3.41,1708
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
21649,0.74,Very Good,E,VS2,61.8,58.0,5.79,5.82,3.59,3180
9344,0.91,Premium,E,SI1,62.1,58.0,6.15,6.18,3.83,4332
17523,0.81,Very Good,E,SI1,61.9,60.0,5.87,5.95,3.66,3643
2794,0.43,Premium,G,VS1,61.0,58.0,4.92,4.89,2.99,1008
5241,1.07,Fair,E,SI2,62.2,66.0,6.57,6.48,4.06,4496
1440,1.0,Fair,E,VS2,,64.0,6.59,6.46,3.79,6285
15823,0.35,Premium,F,VS2,62.1,60.0,4.45,4.51,2.78,706
11694,0.3,Ideal,E,VVS2,61.3,54.0,4.34,4.37,2.67,837
6779,0.7,Very Good,F,SI1,63.3,59.0,5.57,5.62,3.54,2264
15111,0.71,Fair,E,SI2,,63.0,5.63,5.51,3.61,2002
215,1.52,Premium,I,SI1,61.9,58.0,7.42,7.37,4.58,8631
22523,0.53,Ideal,J,VS2,62.6,53.0,5.21,5.24,3.27,1038
1913,2.02,Fair,H,SI1,66.3,57.0,7.71,7.79,5.14,13502
18114,1.22,Ideal,I,SI1,61.7,57.0,6.85,6.82,4.22,6012
26273,0.31,Ideal,I,SI1,61.4,56.0,4.35,4.38,2.68,430
18531,0.73,Ideal,E,SI1,62.7,55.0,5.7,5.79,3.6,2852
17089,1.03,Premium,H,VS2,62.4,58.0,6.47,6.39,4.01,5078
3770,1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
19291,0.7,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.5,2845
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
2431,0.73,Very Good,F,VVS2,61.9,59.0,5.72,5.84,3.58,3442
12575,0.36,Very Good,I,VS1,63.3,56.0,4.56,4.51,2.87,729
12225,0.61,Ideal,G,SI1,61.7,55.0,5.46,5.49,3.38,1659
18603,0.7,Good,D,SI2,59.3,60.0,5.74,5.8,3.42,2461
24076,1.26,Very Good,D,SI1,59.9,59.0,7.02,7.14,4.24,7785
24023,0.39,Ideal,G,VS1,62.0,55.0,4.71,4.66,2.9,1077
11609,1.26,Ideal,G,VS1,61.6,56.0,7.03,6.96,4.31,9243
9643,1.58,Very Good,D,SI1,62.7,60.0,7.37,7.41,4.63,13869
21142,0.54,Premium,H,VS1,61.3,58.0,5.25,5.22,3.21,1637
7808,0.36,Ideal,E,VS1,62.4,55.0,4.59,4.61,2.87,852
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
25732,0.5,Ideal,F,SI1,60.1,56.0,5.19,5.22,3.13,1232
11940,0.31,Ideal,G,VVS2,61.7,57.0,4.36,4.39,2.7,671
5936,1.31,Ideal,G,VVS2,60.9,56.0,7.17,7.07,4.32,11531
6552,0.71,Ideal,F,VS1,61.3,56.0,5.69,5.75,3.51,3710
23724,0.3,Very Good,F,VS2,61.4,55.0,4.32,4.37,2.67,524
6011,0.53,Ideal,H,VS2,62.1,54.0,5.21,5.23,3.24,1353
1902,0.53,Very Good,F,SI1,62.9,57.0,5.15,5.18,3.25,1268
25474,1.0,Very Good,E,SI2,60.6,61.0,6.39,6.44,3.89,4312
22859,0.56,Very Good,G,VS2,62.5,57.0,5.25,5.28,3.29,1580
15886,0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
1415,0.38,Ideal,G,VVS2,,57.0,4.64,4.66,2.89,879
6988,0.31,Ideal,E,VS2,61.8,55.0,4.4,4.37,2.71,872
22002,0.45,Ideal,G,VVS2,61.8,57.0,4.94,4.9,3.04,1181
18724,0.9,Fair,J,SI2,66.6,54.0,6.05,5.99,4.01,2536
25280,0.34,Premium,F,VS1,61.5,55.0,4.58,4.49,2.79,1020
10359,0.45,Good,E,SI1,63.9,57.0,4.81,4.86,3.09,829
8048,0.71,Very Good,F,SI2,59.0,58.0,5.84,5.89,3.46,2098
6222,1.51,Ideal,F,SI1,62.5,57.0,7.27,7.32,4.56,10693
8822,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,2258
13588,0.31,Premium,H,SI1,59.0,57.0,4.44,4.4,2.61,573
25542,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1066
8788,0.4,Ideal,E,VVS2,61.4,59.0,4.71,4.74,2.9,1106
18203,1.0,Ideal,F,SI2,61.8,57.0,6.36,6.45,3.96,4197
25332,0.71,Very Good,F,SI1,61.9,56.0,5.67,5.7,3.52,2333
19678,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,579
17633,0.24,Ideal,G,SI1,62.2,54.0,3.97,4.0,2.48,364
23283,1.55,Premium,H,SI2,62.0,56.0,7.41,7.37,4.58,7319
25991,1.53,Ideal,J,VS2,61.4,58.0,7.35,7.43,4.54,7550
25888,0.33,Ideal,E,VVS1,61.7,56.0,4.42,4.46,2.74,984
24847,0.7,Ideal,H,SI1,61.4,57.0,5.73,5.7,3.51,2383
12896,0.3,Very Good,G,VS2,63.0,55.0,4.29,4.31,2.71,526
20170,1.57,Ideal,I,SI1,61.9,55.0,7.38,7.44,4.59,11040
7679,0.31,Ideal,I,VS2,62.3,54.0,4.37,4.4,2.73,452
18342,0.33,Ideal,D,VS2,60.7,56.0,4.48,4.5,2.73,803
14606,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,759
208,1.24,Ideal,G,VS2,62.0,57.0,6.87,6.84,4.25,9188
14109,2.09,Ideal,I,SI2,61.2,57.0,8.19,8.27,5.04,13807
5776,0.9,Premium,G,VS2,61.7,59.0,6.14,6.22,3.81,4269
17019,1.0,Ideal,G,VVS2,59.8,54.0,6.58,6.54,3.92,7885
23585,0.74,Very Good,G,SI2,63.0,56.0,5.75,5.77,3.63,2277
17313,0.38,Ideal,I,VS1,62.3,55.0,4.63,4.66,2.89,703
21549,0.56,Ideal,G,SI1,61.3,54.0,5.34,5.37,3.28,1417
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
16270,0.46,Very Good,J,VS1,62.5,58.0,4.87,4.92,3.06,874
23543,0.42,Ideal,D,VVS1,62.8,56.0,4.8,4.76,3.0,1621
26698,1.14,Ideal,F,SI2,61.7,56.0,6.71,6.67,4.13,4591
3020,0.31,Good,E,VS1,59.0,63.0,4.44,4.47,2.63,600
19569,1.54,Premium,J,SI1,61.1,58.0,7.48,7.41,4.55,5028
17092,0.23,Premium,G,VVS2,58.1,59.0,4.09,4.03,2.36,550
24771,1.64,Very Good,F,SI1,62.8,59.0,7.51,7.53,4.72,12555
24048,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
18165,0.71,Very Good,E,VS1,61.5,57.0,5.74,5.77,3.54,3192
12301,0.3,Premium,I,VS1,59.8,60.0,4.36,4.34,2.6,608
3214,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4872
25536,0.42,Ideal,D,VVS2,61.7,53.0,4.85,4.87,3.0,1223
15928,1.01,Good,E,SI1,64.1,59.0,6.31,6.35,4.06,4399
23729,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,449
5307,0.41,Ideal,D,SI1,61.6,55.0,4.78,4.8,2.95,791
19879,0.7,Good,E,SI2,56.9,63.0,5.78,5.71,3.27,1758
16821,1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,12084
4877,0.54,Ideal,F,VVS1,60.5,55.0,5.31,5.33,3.22,2356
6244,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,1125
12630,0.7,Good,H,SI1,63.7,57.0,5.58,5.57,3.55,2394
23124,1.01,Premium,G,VS2,62.5,60.0,6.37,6.31,3.96,5620
25669,0.36,Premium,E,VVS2,61.7,59.0,4.56,4.52,2.8,1102
21821,0.9,Very Good,D,SI2,58.1,60.0,6.24,6.26,3.63,3371
20833,0.72,Very Good,G,SI1,63.6,56.0,5.69,5.72,3.63,2170
15681,1.11,Premium,E,SI1,61.3,58.0,6.66,6.61,4.07,5908
20116,0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74,666
24341,1.52,Premium,H,SI2,62.0,58.0,7.37,7.34,4.56,7906
20413,0.61,Ideal,D,VVS1,62.3,54.0,5.4,5.45,3.38,3625
24317,0.7,Good,I,VVS2,63.3,55.0,5.61,5.67,3.57,2394
14406,1.62,Ideal,H,SI2,61.8,54.0,7.55,7.6,4.68,8865
12004,0.3,Very Good,D,VS2,62.8,57.0,4.29,4.31,2.7,710
17788,0.8,Ideal,E,VS2,62.2,55.0,5.95,5.98,3.71,4126
15446,0.41,Very Good,E,SI1,60.4,58.0,4.75,4.79,2.88,725
18561,0.7,Premium,I,VVS1,59.1,60.0,5.8,5.77,3.42,2536
1464,0.34,Good,G,VS2,57.5,61.0,4.66,4.6,2.66,714
17518,0.52,Premium,G,VS1,,60.0,5.19,5.13,3.16,1815
4996,1.2,Premium,I,SI2,60.0,58.0,6.91,6.93,4.15,4989
22277,0.26,Ideal,G,VVS1,62.8,54.0,4.07,4.09,2.56,605
25885,1.1,Good,G,SI2,60.5,61.0,6.69,6.74,4.06,4457
22945,0.37,Good,E,VS1,62.8,65.0,4.51,4.54,2.84,889
24081,1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291
22857,1.01,Premium,H,I1,60.1,58.0,6.49,6.44,3.89,2520
21434,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,1772
26411,1.32,Premium,I,SI2,61.3,59.0,7.01,6.95,4.28,5588
21728,1.66,Good,J,VS2,64.4,54.0,7.45,7.54,4.83,8496
4774,1.01,Premium,D,VS2,62.2,61.0,6.43,6.37,3.98,7032
7983,1.34,Very Good,H,VVS2,59.7,60.0,7.19,7.22,4.3,9735
17665,1.54,Ideal,G,VS1,61.2,56.0,7.45,7.46,4.57,14278
24512,1.05,Premium,E,SI2,60.3,61.0,6.62,6.57,3.98,5400
21607,2.01,Ideal,G,VS2,63.0,56.0,8.0,7.93,5.02,18172
20998,0.9,Premium,F,VS1,59.0,58.0,6.33,6.29,3.72,4687
5264,0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3486
5806,2.16,Very Good,I,SI1,58.5,60.0,8.49,8.54,4.98,17772
19823,1.51,Premium,F,SI2,61.8,59.0,7.36,7.3,4.53,7441
23280,0.33,Ideal,H,VVS1,,55.0,4.4,4.44,2.75,752
1717,1.02,Premium,H,SI2,62.5,54.0,6.44,6.4,4.01,4284
5634,0.52,Very Good,D,VS2,60.9,58.0,5.22,5.16,3.16,1555
4099,0.56,Ideal,D,VS2,62.1,57.0,5.25,5.28,3.27,1963
12310,0.34,Premium,D,VS2,59.3,59.0,4.59,4.55,2.71,881
10821,0.27,Very Good,E,VVS2,60.5,60.0,4.19,4.2,2.54,544
22665,0.97,Ideal,I,I1,61.6,53.0,6.4,6.43,3.95,2239
14949,0.71,Very Good,E,SI1,63.2,57.0,5.72,5.67,3.6,2516
3463,0.37,Premium,E,VS2,61.0,59.0,4.65,4.6,2.82,888
18923,0.43,Ideal,G,VVS2,61.4,55.0,4.88,4.83,2.98,1129
4531,0.44,Ideal,H,IF,61.5,56.0,4.89,4.93,3.02,1185
1606,1.51,Good,E,SI1,62.8,59.0,7.16,7.2,4.51,11487
22391,0.4,Ideal,F,VS2,61.9,55.0,4.77,4.73,2.94,975
23439,1.01,Premium,H,VS1,61.1,58.0,6.45,6.48,3.95,5416
10159,1.18,Very Good,H,SI1,62.6,55.0,6.76,6.79,4.24,5674
5845,0.68,Premium,H,SI1,59.5,59.0,5.77,5.73,3.42,1666
10055,0.3,Ideal,E,VS2,61.8,55.0,4.33,4.35,2.68,658
9903,1.01,Ideal,H,SI1,61.2,56.0,6.44,6.47,3.95,5664
23427,0.33,Ideal,E,VS2,62.3,57.0,4.43,4.37,2.74,928
16071,0.41,Premium,G,VS1,60.5,57.0,4.85,4.81,2.92,961
9534,0.78,Ideal,H,SI2,62.6,56.0,5.88,5.81,3.66,1909
3090,0.36,Very Good,G,SI1,61.2,63.0,4.56,4.59,2.8,537
6012,2.25,Very Good,J,SI2,60.6,63.0,8.45,8.38,5.1,8442
428,0.9,Good,I,SI2,60.9,63.0,6.13,6.21,3.76,2680
25794,1.01,Premium,G,VVS2,58.5,59.0,6.66,6.6,3.88,6670
21487,0.36,Ideal,E,VS2,61.2,56.0,4.62,4.6,2.82,1013
15783,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2846
6017,0.54,Premium,E,SI1,61.4,60.0,5.21,5.25,3.21,1422
6085,0.3,Ideal,D,VVS2,61.6,57.0,4.31,4.32,2.66,814
22154,0.4,Very Good,D,VS2,60.8,59.0,4.71,4.77,2.88,868
25829,1.98,Fair,H,VS1,58.3,69.0,8.28,8.17,4.8,12923
15820,0.5,Very Good,E,SI1,63.3,57.0,5.01,4.94,3.15,1374
15919,0.3,Premium,D,VS2,61.0,60.0,4.29,4.33,2.63,710
21366,0.9,Premium,E,VS1,59.4,59.0,6.31,6.28,3.74,5438
23978,0.34,Premium,I,VVS2,61.5,60.0,4.45,4.49,2.75,596
17180,1.7,Good,J,VS2,64.0,58.0,7.41,7.47,4.76,8146
20199,0.75,Very Good,D,SI1,63.2,56.0,5.8,5.75,3.65,2760
6147,0.71,Very Good,E,VS2,59.9,59.0,5.77,5.81,3.47,2921
22913,1.01,Good,G,VVS2,63.2,59.0,6.34,6.38,4.02,7528
17114,0.3,Very Good,E,SI2,61.9,58.0,4.28,4.31,2.66,421
16483,1.51,Premium,I,SI2,62.6,59.0,7.28,7.31,4.57,7162
17660,0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
403,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1311
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
11144,0.36,Premium,D,SI1,61.5,59.0,4.52,4.55,2.79,663
18809,1.13,Premium,H,SI1,62.1,58.0,6.7,6.66,4.15,5410
17541,1.09,Premium,G,VS2,60.9,56.0,6.7,6.67,4.07,6504
23899,1.2,Premium,J,SI1,58.5,61.0,6.95,6.89,4.05,4778
4528,0.28,Very Good,E,VVS1,61.1,60.0,4.17,4.21,2.56,646
10661,0.7,Premium,G,SI2,59.0,60.0,5.84,5.82,3.44,1814
10807,0.53,Very Good,H,SI1,61.7,60.0,5.17,5.21,3.2,1152
25874,0.33,Ideal,E,VS2,61.6,57.0,4.46,4.44,2.74,928
24217,1.21,Ideal,I,SI2,60.6,56.0,6.92,6.94,4.2,5091
14335,0.56,Ideal,F,SI1,60.1,58.0,5.36,5.39,3.23,1394
7779,1.33,Premium,H,SI1,61.9,58.0,7.04,6.98,4.34,7302
11937,1.5,Good,D,SI1,63.1,57.0,7.24,7.31,4.59,11756
15190,1.22,Ideal,E,SI2,62.7,57.0,6.84,6.81,4.28,6343
25963,0.55,Ideal,F,SI1,61.0,58.0,5.25,5.28,3.21,1368
13772,0.34,Very Good,H,VS2,63.1,56.0,4.46,4.41,2.8,689
17644,1.2,Ideal,G,VS1,62.4,57.1,6.72,6.79,4.23,8698
12813,0.57,Premium,G,VS1,60.2,57.0,5.42,5.37,3.25,1819
17838,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.6,4.1,5661
15597,0.79,Ideal,E,SI1,61.6,55.0,5.94,6.04,3.69,3715
5225,1.1,Ideal,I,SI1,61.6,55.0,6.66,6.68,4.11,5199
16826,0.75,Very Good,F,SI1,63.4,58.0,5.72,5.76,3.64,2811
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
9936,1.02,Ideal,G,VS1,62.4,57.0,6.41,6.43,4.01,7440
20492,1.11,Premium,F,SI2,62.2,57.0,6.67,6.61,4.13,5284
7150,0.7,Very Good,F,VS2,61.7,63.0,5.64,5.61,3.47,2762
12768,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,375
5084,0.78,Very Good,D,VS2,62.2,56.0,5.85,5.91,3.66,3668
13826,0.6,Ideal,E,VVS1,62.0,53.7,5.4,5.44,3.36,3082
19123,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5390
20826,0.31,Good,E,VS2,63.4,55.0,4.32,4.35,2.75,544
9160,0.59,Ideal,G,IF,62.5,57.0,5.34,5.38,3.35,2611
5104,0.7,Premium,F,SI1,61.0,59.0,5.75,5.69,3.49,2423
7643,0.71,Very Good,F,SI2,60.9,56.0,5.8,5.83,3.54,2036
16994,0.9,Very Good,H,SI1,62.3,63.0,6.13,6.06,3.8,3387
3421,2.0,Good,I,SI2,64.2,52.0,7.91,7.88,5.07,11400
15114,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,4759
23127,0.5,Good,F,SI1,59.6,58.0,5.1,5.16,3.06,1214
14376,0.31,Ideal,H,VS2,61.4,56.0,4.38,4.42,2.7,646
9512,0.32,Ideal,D,VS2,61.1,56.0,4.41,4.39,2.69,972
24110,1.01,Premium,H,VS2,60.6,60.0,6.51,6.49,3.94,5260
21819,0.52,Ideal,F,VS1,61.2,57.0,5.16,5.2,3.17,1778
25090,0.7,Ideal,E,SI2,61.0,56.0,5.78,5.72,3.51,2376
20874,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,5280
12457,0.77,Very Good,H,SI2,63.6,58.0,5.77,5.81,3.68,2129
7389,0.6,Very Good,E,SI2,63.2,60.0,5.32,5.28,3.35,1250
17859,2.31,Very Good,I,SI1,62.5,55.0,8.43,8.5,5.29,16801
2825,0.89,Ideal,D,SI2,,56.0,6.22,6.25,3.79,4192
22229,0.33,Ideal,D,VS2,,55.0,4.5,4.52,2.72,667
17715,0.77,Ideal,F,SI1,61.3,56.0,5.91,5.94,3.63,2717
15130,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1243
14896,0.64,Ideal,D,VS2,60.7,59.0,5.58,5.62,3.4,2224
669,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,12798
25698,0.34,Premium,I,SI1,60.0,58.0,4.51,4.55,2.72,459
26022,1.51,Premium,E,SI2,62.0,62.0,7.16,7.09,4.42,7610
21977,0.42,Ideal,D,VS2,62.4,55.0,4.8,4.82,3.0,1031
